GeneID	SYMBOL	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000115415	STAT1	10.7174600686833	5.35873003434165	23.9285396770937	1.28062263604778e-09	3.13217199015119e-07	11.1513022083534
ENSG00000111058	ACSS3	10.7209605603103	5.36048028015516	23.8329260761712	1.32810637647589e-09	3.18756157819228e-07	11.1306007851409
ENSG00000112320	SOBP	8.29911825416509	4.14955912708254	23.2246538096063	1.33489614341118e-09	3.18756157819228e-07	11.2023443878808
ENSG00000158296	SLC13A3	8.92338145486172	4.46169072743086	23.1910257730407	1.3528592354477e-09	3.19645035777465e-07	11.1944928823033
ENSG00000158874	APOA2	13.6943919079864	7.9934365791735	23.5787038413574	1.46411507907245e-09	3.31954818836972e-07	11.0747747996037
ENSG00000124615	MOCS1	7.98466910574912	3.99233455287456	22.8607433843289	1.54420788139425e-09	3.41069429756197e-07	11.1162242192216
ENSG00000170949	ZNF160	7.77247117574381	3.88623558787191	22.7107305358562	1.64084137622151e-09	3.47455901232716e-07	11.0799711146277
ENSG00000165905	LARGE2	8.07459890962246	4.03729945481123	22.6616084007901	1.67392176589436e-09	3.47896740345044e-07	11.0680026683312
ENSG00000065911	MTHFD2	11.9146467516569	5.95732337582844	23.1816430787416	1.70845131774626e-09	3.48617257073933e-07	10.9852449821098
ENSG00000115526	CHST10	8.12936239849702	4.06468119924851	22.2709735680176	1.96482664392456e-09	3.93772311156524e-07	10.971083295428
ENSG00000133104	SPART	8.83622814234807	4.41811407117404	21.8698943514171	2.3228005047552e-09	4.53370261997698e-07	10.8682582621247
ENSG00000185559	DLK1	9.59440718070256	4.79720359035128	21.9831122234974	2.50019265107319e-09	4.6766103538324e-07	10.7880282184362
ENSG00000182272	B4GALNT4	8.54750642972764	4.27375321486382	21.6600757100821	2.53835060868977e-09	4.70874526964054e-07	10.8130826676889
ENSG00000184160	ADRA2C	8.7531532774288	4.3765766387144	21.5247751329001	2.68902698041872e-09	4.9071463091446e-07	10.7769856615058
ENSG00000149131	SERPING1	7.3101023151584	3.6550511575792	21.4653579519923	2.7582968879095e-09	4.95301855568134e-07	10.7610037208317
ENSG00000106327	TFR2	7.79838088424615	3.89919044212308	21.440993899091	2.78726902170386e-09	4.96532067152102e-07	10.7544272135074
ENSG00000114115	RBP1	9.26381889738928	4.63190944869464	21.2739337202859	3.27054386254578e-09	5.64697134913096e-07	10.6292661387527
ENSG00000183876	ARSI	8.29313938675105	4.14656969337553	20.9339915693545	3.4733938000785e-09	5.95143490355436e-07	10.614461589828
ENSG00000110245	APOC3	8.17036455737435	4.08518227868718	20.7934179679692	3.69528636302783e-09	6.08217883293348e-07	10.574577703096
ENSG00000177508	IRX3	7.74633642373723	3.87316821186862	20.702590888011	3.84696247591693e-09	6.16777998103082e-07	10.5485530492792
ENSG00000067606	PRKCZ	9.62823805510305	5.06411902755152	21.0807609150676	4.04444299622681e-09	6.39306813333147e-07	10.4594167495885
ENSG00000147676	MAL2	11.0679495135546	5.53397475677731	20.9541563605296	4.27117976743925e-09	6.59367105892205e-07	10.424666172464
ENSG00000198732	SMOC1	8.5842120577298	4.2921060288649	20.4589776333748	4.2888531346459e-09	6.59367105892205e-07	10.4777456501315
ENSG00000240225	NA	7.20326705222336	3.60163352611168	20.2835166225283	4.64182858584211e-09	6.88714281598572e-07	10.4258236544821
ENSG00000141485	SLC13A5	9.65543028251803	5.22395576643931	20.7216108595986	4.72520713562238e-09	6.88714281598572e-07	10.3598504043214
ENSG00000219438	TAFA5	7.63341744793661	3.8167087239683	20.1677180959861	4.89231169051042e-09	7.0286623506465e-07	10.3911252562735
ENSG00000168621	GDNF	7.06159179187023	3.53079589593512	20.0928973046205	5.06207951903109e-09	7.14612810592276e-07	10.368520739466
ENSG00000060656	PTPRU	5.29064357681184	7.34057365091918	19.9974944079769	5.28805608456472e-09	7.34868109654569e-07	10.3394854017328
ENSG00000206052	DOK6	8.52012722537699	4.26006361268849	19.9904254658842	5.3052381116372e-09	7.34868109654569e-07	10.3373244639346
ENSG00000145431	PDGFC	7.94720799584289	4.22360399792145	19.9643075021373	5.36925821898553e-09	7.34868109654569e-07	10.3293288685873
ENSG00000006757	PNPLA4	7.42055184910921	3.71027592455461	19.8419314194842	5.68081109506403e-09	7.7279688387762e-07	10.291623516579
ENSG00000276980	NA	7.38098399619717	3.69049199809859	19.8051187653571	5.77839815279735e-09	7.81336897214996e-07	10.2802026355025
ENSG00000198885	ITPRIPL1	7.84523266086898	3.92261633043449	19.7169437727389	6.01975706689041e-09	7.93735656934166e-07	10.2526979630781
ENSG00000105357	MYH14	8.346315915309	4.6731579576545	19.7707034606606	6.08226557037675e-09	7.93735656934166e-07	10.2374053868981
ENSG00000254166	PCAT2	11.0864310869297	5.79321554346488	20.1148548992423	6.18246390190223e-09	8.02147888682645e-07	10.1845106081774
ENSG00000196155	PLEKHG4	7.64741625617505	3.82370812808753	19.6267267718855	6.27828367772299e-09	8.09898594426266e-07	10.2243371021236
ENSG00000106927	AMBP	7.60533421970541	9.80641289355671	19.9908043979448	6.53799925517994e-09	8.3858246446725e-07	10.1475164713095
ENSG00000181007	ZFP82	6.80916231889455	3.40458115944727	19.4292910389915	6.88792156351934e-09	8.685746483975e-07	10.1614866080932
ENSG00000120784	ZFP30	7.70296294702196	3.85148147351098	19.3551608640109	7.13346711694967e-09	8.8381028069545e-07	10.1376069072003
ENSG00000147853	AK3	3.86374309953087	10.1667197276202	19.3207605147253	7.25068408449267e-09	8.89338005248757e-07	10.126472662454
ENSG00000112655	PTK7	9.06492977121726	5.42870551078892	19.7036827582652	7.45089831922335e-09	8.99240254713369e-07	10.0603441428455
ENSG00000184937	WT1	6.90728674340781	3.45364337170391	19.2632002654654	7.4516032868523e-09	8.99240254713369e-07	10.107767035405
ENSG00000244694	PTCHD4	9.52634806345727	4.76317403172863	19.6860255308437	7.51147589215617e-09	9.01618116980414e-07	10.0549116480694
ENSG00000224596	ZMIZ1-AS1	7.23657387006602	3.61828693503301	19.1699161759315	7.79040406563726e-09	9.23609183886554e-07	10.0772505588885
ENSG00000272398	CD24	7.86705317253417	4.68352658626709	19.1671737254839	7.80061854265333e-09	9.23609183886554e-07	10.0763496156631
ENSG00000170099	SERPINA6	10.0282749585533	5.01413747927664	19.4892042869081	8.22489315087712e-09	9.51628616827773e-07	9.99378478713981
ENSG00000105697	HAMP	6.57562711969396	5.95325808428998	18.9779467400723	8.54244960911994e-09	9.73318903179219e-07	10.0136567192072
ENSG00000146950	SHROOM2	6.63203623271158	3.31601811635579	18.8212532625295	9.21589890751519e-09	1.02405973702023e-06	9.96094387637301
ENSG00000105708	ZNF14	6.59762306747706	3.29881153373853	18.6389998689502	1.00739362512694e-08	1.07187707398511e-06	9.8987046682148
ENSG00000083844	ZNF264	8.30619866005505	4.40309933002752	18.7931274118835	1.01010811885818e-08	1.07187707398511e-06	9.88039888212542
ENSG00000167780	SOAT2	6.84422052675204	3.42211026337602	18.6265688977106	1.01355958752679e-08	1.07187707398511e-06	9.89442269696082
ENSG00000169439	SDC2	10.7609466117528	6.38047330587638	19.0204221818723	1.02456216970381e-08	1.07464123650335e-06	9.84386090085405
ENSG00000167992	VWCE	7.74287997904517	5.45192201324442	18.7322307255306	1.08353673894978e-08	1.11055094257839e-06	9.82283348458235
ENSG00000179761	PIPOX	8.18646464309961	6.46619559563222	18.8866390656441	1.09188883069612e-08	1.11402439517296e-06	9.79992237735367
ENSG00000204444	APOM	6.05872254709642	6.42004113031054	18.4158660140682	1.12467171562474e-08	1.14227969814085e-06	9.82111809075909
ENSG00000105655	ISYNA1	6.22365086333871	7.16540521186955	18.3920399512924	1.23132087614568e-08	1.22805059421484e-06	9.74104226774991
ENSG00000176658	MYO1D	5.07632499043299	7.41196132432044	18.2258713312074	1.23647613959082e-08	1.22805059421484e-06	9.75382454751349
ENSG00000230647	NA	7.08055828996349	3.54027914498175	18.2170406922665	1.24196309000866e-08	1.22806623428786e-06	9.75066891476661
ENSG00000130818	ZNF426	6.54040815839559	5.0394079784605	18.2061703020151	1.24875439090663e-08	1.22816088983043e-06	9.74678094160917
ENSG00000081051	AFP	10.595146202882	10.7899759421344	18.6003879940354	1.25300206616399e-08	1.22816088983043e-06	9.70413310689594
ENSG00000204740	MALRD1	6.38795912402138	3.19397956201069	18.1570707736231	1.27994449725295e-08	1.24370710759046e-06	9.72917235100013
ENSG00000167562	ZNF701	6.43810274195561	3.21905137097781	18.1271473208992	1.29937437691445e-08	1.2531393828398e-06	9.71840274308925
ENSG00000162267	ITIH3	9.52755350287786	5.66001737661922	18.5232165764226	1.30081741157299e-08	1.2531393828398e-06	9.67788718258972
ENSG00000180210	F2	7.30952609017042	8.16504413821134	18.369483244405	1.40220076171237e-08	1.33757389006351e-06	9.62505856967362
ENSG00000171295	ZNF440	7.57347667545214	4.03673833772607	17.9630809628456	1.41186391226091e-08	1.33757389006351e-06	9.65883635648358
ENSG00000187772	LIN28B	9.94959090893698	4.97479545446849	18.3501924015905	1.41552804108059e-08	1.33757389006351e-06	9.61837787319702
ENSG00000141384	TAF4B	7.57412554760833	3.78706277380417	17.8252962801461	1.51466773662758e-08	1.40892100245852e-06	9.6081265286507
ENSG00000169131	ZNF354A	6.53849060189814	3.26924530094907	17.8155615322826	1.52223759312035e-08	1.40892100245852e-06	9.60451984473885
ENSG00000196660	SLC30A10	7.84787161300688	3.92393580650344	17.8230228342286	1.52529539159503e-08	1.40892100245852e-06	9.601976246732
ENSG00000131910	NR0B2	8.07130430593414	5.07813340332765	18.1300674939698	1.55725398093033e-08	1.43254601868698e-06	9.55332388926687
ENSG00000107186	MPDZ	6.92765279652778	3.46382639826389	17.7175211675414	1.60084743742283e-08	1.44889603146745e-06	9.5680185393033
ENSG00000159399	HK2	6.9742179761757	7.35509128499827	18.0700688165284	1.62570777889331e-08	1.46548742188913e-06	9.52004772499691
ENSG00000138356	AOX1	5.73804152316349	6.57246605938601	17.613897665901	1.6888368225013e-08	1.50427108404223e-06	9.52908424865024
ENSG00000230269	LINC02525	7.10450686397333	3.80225343198667	17.588318868506	1.71136913072631e-08	1.51233824835759e-06	9.51941705396376
ENSG00000163864	NMNAT3	7.04562205182331	3.77281102591166	17.5148894641643	1.77791771491159e-08	1.54785061744829e-06	9.49154003682551
ENSG00000120594	PLXDC2	6.22122969837996	3.11061484918998	17.4453681316038	1.84356522579907e-08	1.57340931780555e-06	9.46497436886298
ENSG00000136866	ZFP37	6.78353121562709	3.39176560781354	17.3295345406757	1.9589688426291e-08	1.65928357138313e-06	9.420335813738
ENSG00000228594	FNDC10	6.22204067320831	3.11102033660416	17.2911068136343	1.99899746022796e-08	1.67093091020468e-06	9.40542232835914
ENSG00000204335	SP5	10.6877724918014	5.74012687108101	17.5989361124095	2.06152541776473e-08	1.69697810010963e-06	9.34893885917462
ENSG00000174990	CA5A	7.51115920334218	3.75557960167109	17.2236062968375	2.07151385293611e-08	1.69697810010963e-06	9.37909862018777
ENSG00000021826	CPS1	9.3944753361412	4.6972376680706	17.5323259583552	2.13295944289447e-08	1.7346524512757e-06	9.32414915764254
ENSG00000204186	ZDBF2	6.68811162374097	3.34405581187049	17.0958976577266	2.21678941980517e-08	1.78344284290132e-06	9.32884725485686
ENSG00000141505	ASGR1	7.94337928173313	7.44841228976869	17.4301773702073	2.24788035074612e-08	1.7892171047109e-06	9.28583875745425
ENSG00000155970	MICU3	6.95161041271684	3.47580520635842	16.9588597560181	2.3853002550214e-08	1.86601071822053e-06	9.2742650055835
ENSG00000119535	CSF3R	6.68218638190919	3.59109319095459	16.9114681570801	2.4468270073765e-08	1.90039719749387e-06	9.25522802678124
ENSG00000127863	TNFRSF19	9.97877328095956	5.48938664047978	17.2481542330822	2.47001640688824e-08	1.9117926989315e-06	9.21667573200838
ENSG00000183486	MX2	7.15760150163484	3.57880075081742	16.8725544253904	2.49865776622831e-08	1.92516506545366e-06	9.23953422009451
ENSG00000185818	NAT8L	6.15521377306087	4.51632876207131	16.7518866082699	2.66724043414653e-08	2.01578716447316e-06	9.19050889548172
ENSG00000111885	MAN1A1	3.68319310702363	11.3789923578261	16.779949566817	2.70674940514309e-08	2.03342384254742e-06	9.17469891862743
ENSG00000275004	ZNF280B	7.70465571462943	3.85232785731472	16.8298629484944	2.71775440062472e-08	2.03342384254742e-06	9.16668961270805
ENSG00000001617	SEMA3F	8.35060854672511	4.57154489854285	17.0115504703367	2.79584505957795e-08	2.07113987482795e-06	9.12502383339026
ENSG00000172482	AGXT	6.26527925443443	3.13263962721721	16.6357356821067	2.84143882307633e-08	2.09489369257785e-06	9.1427985758017
ENSG00000164089	ETNPPL	7.20474354478662	3.60237177239331	16.5797489136275	2.92985950874802e-08	2.14913812200516e-06	9.11961708222642
ENSG00000163586	FABP1	8.9934374770573	4.49671873852865	16.90444838808	2.95872873516077e-08	2.16324512017651e-06	9.08287279304796
ENSG00000171649	ZIK1	6.65412276849464	3.32706138424732	16.5405375373316	2.99359344913552e-08	2.16759293770448e-06	9.10330953068695
ENSG00000006210	CX3CL1	5.24518613659133	7.03214547495406	16.4966933047699	3.06667513131348e-08	2.20623685889302e-06	9.08500465291522
ENSG00000116661	FBXO2	6.19525156656114	8.02814338060169	16.8185253621291	3.09699624587598e-08	2.21385916353288e-06	9.04875310263242
ENSG00000186300	ZNF555	8.22724978051845	4.11362489025923	16.7927191492329	3.1399068111978e-08	2.23740788203638e-06	9.03845228800367
ENSG00000233098	LOC339260	8.50961285472799	4.254806427364	16.7679593164767	3.1816958695957e-08	2.25288156116546e-06	9.02854589405268
ENSG00000130413	STK33	7.51379170234714	3.75689585117357	16.4015186628959	3.40940706590478e-08	2.36196145065737e-06	8.99639948640136
ENSG00000164946	FREM1	9.34358247093449	4.67179123546725	16.6219189619469	3.44103720229133e-08	2.37653910900404e-06	8.96964846028074
ENSG00000132386	SERPINF1	4.44022900681857	10.5857618311564	16.6071577758065	3.4685240331611e-08	2.38237328556114e-06	8.96365060266609
ENSG00000151224	MAT1A	8.03498832188859	4.51749416094429	16.5832799647254	3.51350210087928e-08	2.40439232183952e-06	8.95393090830654
ENSG00000118495	PLAGL1	6.70832669187421	3.3541633459371	16.1866380967208	3.64333155418503e-08	2.47812788076476e-06	8.95339807219104
ENSG00000019582	CD74	7.45410355825204	7.21849785029154	16.4968453840224	3.68178833584093e-08	2.48172435394251e-06	8.91856501438626
ENSG00000197165	SULT1A2	7.50479549511896	4.39863837273977	16.284161716519	3.93804618826465e-08	2.62294910213022e-06	8.87474271091941
ENSG00000108924	HLF	10.799979119535	6.5462301849478	16.3316775351744	4.02870590548289e-08	2.66750244113478e-06	8.8501832087928
ENSG00000117834	SLC5A9	8.30832864142564	4.15416432071282	16.3111872508275	4.07420547567609e-08	2.6896945913831e-06	8.84162583184196
ENSG00000132970	WASF3	7.39619526727862	3.69809763363931	15.9778298924368	4.35371559790988e-08	2.84303350995578e-06	8.80765469859415
ENSG00000015413	DPEP1	7.34468768880806	4.17234384440403	15.9680357579708	4.5426750841707e-08	2.91081474440558e-06	8.76974328080605
ENSG00000079689	SCGN	7.26020155777987	3.63010077888993	15.8171774657916	4.67919151612989e-08	2.96692465454948e-06	8.75433194522758
ENSG00000169562	GJB1	9.24762177714645	4.87381088857323	16.0301733040481	4.75904786293565e-08	2.97146030543785e-06	8.72258485669437
ENSG00000240771	ARHGEF25	6.62140639944523	3.56070319972261	15.7039805956199	4.79404159049488e-08	2.98080491801241e-06	8.74075062377385
ENSG00000100934	SEC23A	2.72005759498216	12.0131335474914	15.564405056296	5.19770188028092e-08	3.16172402180991e-06	8.67742621514704
ENSG00000130303	BST2	8.82749626824549	5.24423015784459	15.8252802582085	5.33852766170987e-08	3.19834907285265e-06	8.63377504669984
ENSG00000100593	ISM2	6.32636404151311	3.16318202075656	15.5150668139748	5.34924430522719e-08	3.19834907285265e-06	8.65484011078135
ENSG00000105398	SULT2A1	10.0675409236931	5.03377046184657	15.8189421887487	5.3576550449639e-08	3.19834907285265e-06	8.63100022741039
ENSG00000135744	AGT	7.26447613491345	8.48544667748654	15.8057580093152	5.39768602308846e-08	3.21369921682344e-06	8.62522281146928
ENSG00000229314	ORM1	8.35064773450612	6.35388524666959	15.7652599318627	5.52273085797678e-08	3.27945018090336e-06	8.60743087165015
ENSG00000219665	ZNF433-AS1	5.90259716961016	2.95129858480508	15.4336793057359	5.60998921290972e-08	3.30018154508855e-06	8.61734975724016
ENSG00000133169	BEX1	7.35501854876952	3.67750927438476	15.5799670708687	5.62893789049593e-08	3.30018154508855e-06	8.60376788272771
ENSG00000126878	AIF1L	7.78676590891029	4.53962357963544	15.7061423394373	5.71105088794277e-08	3.33828771434279e-06	8.58133546817404
ENSG00000197977	ELOVL2	10.6622859298443	5.33114296492217	15.6841749243909	5.7828271851375e-08	3.37146335058692e-06	8.57160121721502
ENSG00000225439	BOLA3-DT	5.40259559247714	4.39001967177944	15.3647439010669	5.84182795250906e-08	3.39703808865333e-06	8.58536689343756
ENSG00000254233	LINC02365	7.8497114060913	4.71733695340623	15.6305062407562	5.96241183003609e-08	3.44928597775747e-06	8.54773351193546
ENSG00000197647	ZNF433	6.18443113148339	3.09221556574169	15.2649348725549	6.19644342980686e-08	3.54809615371033e-06	8.53868508896253
ENSG00000198300	PEG3	12.4112922688454	6.2056461344227	15.4873051567956	6.47247518439199e-08	3.66871661588037e-06	8.48344679298436
ENSG00000171557	FGG	10.2336881210413	7.77418321554054	15.4389850064607	6.6553148776911e-08	3.73594430118143e-06	8.4615551074081
ENSG00000167244	IGF2	6.33268853959894	3.16634426979947	15.0990785811137	6.83940801437014e-08	3.80936358041073e-06	8.46011803297013
ENSG00000144278	GALNT13	7.32316608652753	3.66158304326377	15.2689547099709	6.86541314303092e-08	3.81438275763545e-06	8.44516114333494
ENSG00000109205	ODAM	9.50533495346851	4.75266747673425	15.3588684561268	6.97117325953498e-08	3.86357913539561e-06	8.42503367093397
ENSG00000186910	SERPINA11	7.69074096519061	3.8453704825953	15.2611296756719	7.37913423704092e-08	4.05960899717207e-06	8.38009683467519
ENSG00000076706	MCAM	4.69407368052136	6.83758009803811	14.936165855922	7.54329848138008e-08	4.12967994422091e-06	8.38171598897815
ENSG00000183888	SRARP	5.74544407492007	2.87272203746004	14.931209847647	7.56592842394018e-08	4.13199098305988e-06	8.37931154890213
ENSG00000235750	KIAA0040	5.48784857262677	2.74392428631339	14.9204183392216	7.61546362832505e-08	4.13889006226183e-06	8.37407199614083
ENSG00000167766	ZNF83	7.39559942017703	3.69779971008851	15.0733595385663	8.05326801393707e-08	4.32448932633568e-06	8.31328654063038
ENSG00000087116	ADAMTS2	5.49202325066338	2.74601162533169	14.8119641729136	8.13364142647239e-08	4.34217775306833e-06	8.32111022649554
ENSG00000109667	SLC2A9	7.82144267778558	4.55696196407308	15.0929575214955	8.14424322392305e-08	4.34217775306833e-06	8.30178022084268
ENSG00000143870	PDIA6	2.62924765381556	11.9174451067803	14.7451138281405	8.47234330745198e-08	4.46408962157435e-06	8.2881869772687
ENSG00000107796	ACTA2	7.58659127321776	4.54329563660888	14.9879973219171	8.66596558348846e-08	4.54477251137809e-06	8.25225226221592
ENSG00000171126	KCNG3	6.49858690241755	3.24929345120878	14.6682028285053	8.88138620108607e-08	4.64024686650557e-06	8.25004396288284
ENSG00000162105	SHANK2	5.65363986021843	6.76647983936536	14.9210066305982	8.96929491858778e-08	4.64024686650557e-06	8.22531689298619
ENSG00000007237	GAS7	7.97835117885435	3.98917558942717	14.9296172669521	8.97205355102653e-08	4.64024686650557e-06	8.22448557746332
ENSG00000110811	P3H3	7.90690764093707	4.20345382046854	14.9215426009668	9.01532114209112e-08	4.65180313634132e-06	8.22063271968583
ENSG00000198342	ZNF442	5.49366526326409	2.74683263163204	14.6052070374033	9.23266666481397e-08	4.73142547850261e-06	8.21858902898381
ENSG00000185015	CA13	5.52466827686814	5.00665411930905	14.5859140577049	9.34329217291296e-08	4.76635309348191e-06	8.20891708292674
ENSG00000175600	SUGCT	6.71411101285693	3.60705550642847	14.6236330543785	9.46792205877684e-08	4.80807643735984e-06	8.19462099812332
ENSG00000130528	HRC	6.13451691282812	3.31725845641406	14.5438123781268	9.58981144992801e-08	4.85898211749626e-06	8.18774750605241
ENSG00000162882	HAAO	7.7461088257889	3.87305441289445	14.785229676062	9.78164172008212e-08	4.94501644254422e-06	8.15513228720387
ENSG00000142149	HUNK	6.62086975330659	3.31043487665329	14.4926832369391	9.93393104419218e-08	4.99427439207921e-06	8.15871032319706
ENSG00000071073	MGAT4A	7.5752180033793	5.92529569803546	14.7112664851104	1.02273516047213e-07	5.11276467972324e-06	8.11922656613405
ENSG00000181856	SLC2A4	6.15219951382542	3.32609975691271	14.4249708592819	1.03252180748839e-07	5.15021877575206e-06	8.12752059304364
ENSG00000171345	KRT19	8.00826992435426	8.94410700798259	14.6650485473699	1.05172268776256e-07	5.21213622856236e-06	8.09665806717501
ENSG00000143217	NECTIN4	7.54981284818617	4.52490642409309	14.6327283119864	1.07253245344078e-07	5.29100295602894e-06	8.08081528583584
ENSG00000106538	RARRES2	5.88764906892708	6.97579289613612	14.6187165460663	1.08169502471102e-07	5.32450143084729e-06	8.07393141673681
ENSG00000152454	ZNF256	6.86252309454902	3.43126154727451	14.4297172399108	1.10190383677417e-07	5.40029116162293e-06	8.0681829377309
ENSG00000123243	ITIH5	8.29647657087633	4.14823828543816	14.5557824871485	1.12392860331686e-07	5.48428291957613e-06	8.0428958251591
ENSG00000275410	HNF1B	6.32489083498054	3.16244541749027	14.1450591864773	1.23155219498144e-07	5.88157884437307e-06	7.98286753578373
ENSG00000109674	NEIL3	7.09592477140317	3.54796238570158	14.3434166535928	1.25090674287918e-07	5.92690367820042e-06	7.95792716517017
ENSG00000198482	ZNF808	5.90828500653099	2.9541425032655	14.1196629437663	1.25160489328477e-07	5.92690367820042e-06	7.96954543760204
ENSG00000055163	CYFIP2	8.02774373868077	5.67483591678406	14.370129747304	1.25949931366078e-07	5.93922722572058e-06	7.95021905609445
ENSG00000099284	MACROH2A2	8.28716617378602	5.0398237120733	14.327125589482	1.2934171809185e-07	6.03822705912554e-06	7.92850946148276
ENSG00000130829	DUSP9	5.49631658975923	8.95171199425514	14.2820527525556	1.33005253643545e-07	6.12848480509662e-06	7.90565667459457
ENSG00000106078	COBL	8.18312777790369	4.84156388895185	14.2183475832616	1.38380106027119e-07	6.31496136178749e-06	7.87318327482715
ENSG00000172687	ZNF738	6.29194696334487	3.14597348167244	13.9146532865272	1.42731101040177e-07	6.45915785070124e-06	7.8607730781062
ENSG00000111052	LIN7A	7.1438904867759	5.44490851747037	14.1583794488277	1.43659461816607e-07	6.48808909443774e-06	7.84242765147617
ENSG00000275152	CCL16	5.96992609760511	2.98496304880255	13.8797530042317	1.45984771567372e-07	6.54046743034177e-06	7.8420354484444
ENSG00000160233	LRRC3	6.33926609938807	3.16963304969404	13.8722311414872	1.4669667218961e-07	6.54622963015506e-06	7.8379885415344
