logFC	AveExpr	t	P.Value	adj.P.Val	B	ENSEMBL	contrast	direction
-0.9817377525512971	1.804693504072975	-4.723113990825887	6.347859650133764e-4	0.12320448540808326	-0.15845606079725982	ENSG00000120334	CBD_vs_Mock	Down
-1.1365366947372413	1.5959180351277102	-4.721674424090917	6.362594003986341e-4	0.12320448540808326	-0.1603451071732298	ENSG00000163637	CBD_vs_Mock	Down
-0.8349829055403388	5.041233507924641	-4.696822584877206	6.622719570615718e-4	0.12320448540808326	-0.19301505070663705	ENSG00000273175	CBD_vs_Mock	Down
1.2716148267995653	8.633613097989777	4.696516118935604	6.625996414443814e-4	0.12320448540808326	-0.19341861753750944	ENSG00000109971	CBD_vs_Mock	Up
-1.656147643980777	5.147837946076588	-4.6760521960495876	6.848714351356666e-4	0.12320448540808326	-0.22040432613849248	ENSG00000099860	CBD_vs_Mock	Down
0.5271513794021931	2.452667399509289	4.675294137436496	6.857114536175849e-4	0.12320448540808326	-0.22140541189003216	ENSG00000259291	CBD_vs_Mock	Up
-0.5461518981218196	5.374650393918613	-4.671943378640217	6.894375055151428e-4	0.12320448540808326	-0.2258316233971298	ENSG00000132313	CBD_vs_Mock	Down
-1.139674802716398	4.057854904998982	-4.664986062759245	6.972423009922318e-4	0.12320448540808326	-0.23502833877449536	ENSG00000113742	CBD_vs_Mock	Down
-0.6594006042910816	0.8423843400033096	-4.6557774791381785	7.077158958384279e-4	0.12320448540808326	-0.24721421351005546	ENSG00000230613	CBD_vs_Mock	Down
0.532201795008409	5.144337687374818	4.653111725896006	7.107786640371148e-4	0.12320448540808326	-0.2507446673175364	ENSG00000111540	CBD_vs_Mock	Up
-0.8278822460948265	3.166481402245225	-4.653064794374845	7.108327099470577e-4	0.12320448540808326	-0.25080683352097033	ENSG00000182224	CBD_vs_Mock	Down
-0.5782752579506933	3.270592993513483	-4.650514619487278	7.137759807851673e-4	0.12320448540808326	-0.25418542283191314	ENSG00000151461	CBD_vs_Mock	Down
0.46609714948956027	3.8464943158577385	4.633424237031516	7.338347106538112e-4	0.12320448540808326	-0.27685737726158877	ENSG00000159658	CBD_vs_Mock	Up
-1.250095871250077	3.475710470018615	-4.627828951496598	7.405300039116098e-4	0.12320448540808326	-0.2842913015168902	ENSG00000270276	CBD_vs_Mock	Down
-0.5774859603452329	2.8912622655973577	-4.620876113794737	7.489394052217749e-4	0.12320448540808326	-0.29353660970702755	ENSG00000100749	CBD_vs_Mock	Down
-0.4440610170739978	1.3277403943634865	-4.6206209144558725	7.492499717193457e-4	0.12320448540808326	-0.29387611562237925	ENSG00000204620	CBD_vs_Mock	Down
-0.5195719022385263	1.0088031957427235	-4.619188459238665	7.509957237947783e-4	0.12320448540808326	-0.2957820047691735	ENSG00000286001	CBD_vs_Mock	Down
-0.45364066273476356	2.0365894594500573	-4.606508813528127	7.666364273357986e-4	0.12320448540808326	-0.31266817366590516	ENSG00000269343	CBD_vs_Mock	Down
-0.6057072211918837	1.4967647089092517	-4.5833629035752725	7.960776188344176e-4	0.12320448540808326	-0.3435660760130341	ENSG00000150347	CBD_vs_Mock	Down
-1.2453370114789468	3.4769001849613974	-4.56776377816006	8.165882866484812e-4	0.12320448540808326	-0.3644428842029619	ENSG00000270882	CBD_vs_Mock	Down
-0.5662535237911236	1.1070088049369193	-4.567371614672515	8.171110295832527e-4	0.12320448540808326	-0.3649682805229677	ENSG00000264247	CBD_vs_Mock	Down
-1.30329159124345	3.564070036707931	-4.566943892705571	8.176815720470474e-4	0.12320448540808326	-0.36554134669517424	ENSG00000138621	CBD_vs_Mock	Down
-1.2280909199110184	3.8418878128620815	-4.559546964398562	8.276149256697316e-4	0.12320448540808326	-0.3754569075251224	ENSG00000164610	CBD_vs_Mock	Down
-0.9149359012654052	5.817400714939633	-4.5576822552251475	8.301390117043808e-4	0.12320448540808326	-0.3779580604324906	ENSG00000173933	CBD_vs_Mock	Down
-1.2201662642855338	1.6447914738618508	-4.551389637175305	8.387166394036873e-4	0.12320448540808326	-0.38640291260780746	ENSG00000154839	CBD_vs_Mock	Down
-0.8000446794412106	3.491514736148936	-4.5428333023270495	8.505297100145759e-4	0.12320448540808326	-0.39789686077119857	ENSG00000125351	CBD_vs_Mock	Down
0.5113235012265303	2.1076639631936906	4.535316471868017	8.61051893159082e-4	0.12320448540808326	-0.40800498718949907	ENSG00000215067	CBD_vs_Mock	Up
-0.60642270710763	3.5194389455269786	-4.51664627574463	8.877828027899812e-4	0.12320448540808326	-0.4331541028087438	ENSG00000167186	CBD_vs_Mock	Down
-0.6222982889475679	6.773249252082332	-4.5158118305408	8.889976772337984e-4	0.12320448540808326	-0.43427953571959854	ENSG00000170515	CBD_vs_Mock	Down
-1.0270950468137467	3.3664937529958223	-4.5112400097344665	8.956848852942404e-4	0.12320448540808326	-0.4404477937158635	ENSG00000115109	CBD_vs_Mock	Down
-0.6596061958556767	1.981037234028224	-4.505409282543872	9.042902390634955e-4	0.12320448540808326	-0.4483198338659875	ENSG00000231365	CBD_vs_Mock	Down
-0.7833751443462118	4.703331866382547	-4.492159404603712	9.241696612111588e-4	0.12320448540808326	-0.46623040345189093	ENSG00000101146	CBD_vs_Mock	Down
-0.709543201897231	1.050132303779842	-4.487795080164498	9.30817700452445e-4	0.12320448540808326	-0.4721365639215218	ENSG00000143473	CBD_vs_Mock	Down
-0.8405138857055121	4.49164892200496	-4.468542890403754	9.607487925430872e-4	0.12320448540808326	-0.49822955484540277	ENSG00000160818	CBD_vs_Mock	Down
0.5810724536671628	2.5935129939493367	4.4608297836217234	9.730221490331041e-4	0.12320448540808326	-0.5087012942504483	ENSG00000077420	CBD_vs_Mock	Up
-0.6255067415703337	3.477353290833666	-4.4567356052837175	9.796036899059506e-4	0.12320448540808326	-0.5142639439821748	ENSG00000234545	CBD_vs_Mock	Down
-0.7443301377835656	4.754805857383736	-4.4432663182705054	0.0010015876700475836	0.12320448540808326	-0.5325846600559689	ENSG00000198853	CBD_vs_Mock	Down
0.5619580484044695	2.422178808658899	4.435288894046227	0.001014851591129936	0.12320448540808326	-0.5434501275084509	ENSG00000118276	CBD_vs_Mock	Up
0.6116637201430324	5.294582840237999	4.433617482242174	0.0010176538912342824	0.12320448540808326	-0.5457280188402844	ENSG00000023909	CBD_vs_Mock	Up
-0.8626649318364432	1.5660156184346172	-4.431226972585914	0.0010216759495704176	0.12320448540808326	-0.5489867681715612	ENSG00000109805	CBD_vs_Mock	Down
-1.0215934612373823	3.5819994841641134	-4.4298982988577675	0.0010239186634912957	0.12320448540808326	-0.5507984431822806	ENSG00000254093	CBD_vs_Mock	Down
-0.9562680188666762	0.9651345457241612	-4.428467160406808	0.0010263401084753898	0.12320448540808326	-0.5527501692675685	ENSG00000263105	CBD_vs_Mock	Down
-0.496446453756636	3.952565971871794	-4.406019230018815	0.0010651173980763976	0.12320448540808326	-0.5834095285460386	ENSG00000114062	CBD_vs_Mock	Down
-0.6636588948060798	2.243661784155349	-4.404231643571365	0.0010682706666175067	0.12320448540808326	-0.5858547086338035	ENSG00000101868	CBD_vs_Mock	Down
-0.5747868876633193	4.530260475152391	-4.402654792380541	0.0010710603269295793	0.12320448540808326	-0.5880120827620852	ENSG00000108384	CBD_vs_Mock	Down
-0.9158359787021704	4.393529268806929	-4.396165000833594	0.0010826222833290682	0.12320448540808326	-0.5968955672764489	ENSG00000083896	CBD_vs_Mock	Down
-0.5893942909319185	2.8487757802426374	-4.395229511157539	0.0010842996736883201	0.12320448540808326	-0.5981766934231194	ENSG00000232149	CBD_vs_Mock	Down
-0.7230062815996376	4.492457940934663	-4.395203737367957	0.0010843459262191155	0.12320448540808326	-0.5982119919907545	ENSG00000029363	CBD_vs_Mock	Down
-0.6472369023205302	2.5979888780735383	-4.38369008507312	0.0011052160881128096	0.12320448540808326	-0.6139918289770039	ENSG00000232133	CBD_vs_Mock	Down
-0.6467055058621678	1.356198488914073	-4.37995110722473	0.0011120837425631644	0.12320448540808326	-0.6191210571245565	ENSG00000249572	CBD_vs_Mock	Down
-0.6991046232341165	2.5066015111241318	-4.378851674204452	0.0011141116495260203	0.12320448540808326	-0.6206297388408357	ENSG00000100162	CBD_vs_Mock	Down
-0.9423590444533971	5.126444734075378	-4.377192698807258	0.0011171789726187264	0.12320448540808326	-0.6229066322447743	ENSG00000180573	CBD_vs_Mock	Down
-0.6229970206222895	2.982051956717621	-4.3735149648837774	0.0011240104291536008	0.12320448540808326	-0.6279558712846276	ENSG00000104381	CBD_vs_Mock	Down
-0.4929148199371909	7.8910697926285724	-4.373464998724587	0.001124103543019821	0.12320448540808326	-0.628024486640359	ENSG00000125835	CBD_vs_Mock	Down
0.5715967654091465	1.5972512913675725	4.369814311639101	0.001130928656359191	0.12320448540808326	-0.6330388855885225	ENSG00000289339	CBD_vs_Mock	Up
-0.6112702484141304	4.404842113517762	-4.366164687627221	0.0011377951967107675	0.12320448540808326	-0.638054075280321	ENSG00000161813	CBD_vs_Mock	Down
-0.6742828871013469	4.896133146037353	-4.361451866166227	0.0011467267598395232	0.12320448540808326	-0.6445336012490577	ENSG00000107937	CBD_vs_Mock	Down
-0.8436797096463302	1.2262087369209256	-4.36130490866096	0.0011470064463613085	0.12320448540808326	-0.6447357092361852	ENSG00000165480	CBD_vs_Mock	Down
0.6858221648251563	1.8629677092995534	4.361189412885509	0.0011472263057156805	0.12320448540808326	-0.6448945510335244	ENSG00000204072	CBD_vs_Mock	Up
-1.16220616576717	4.892523773569355	-4.358074109264121	0.0011531733277675288	0.12320448540808326	-0.6491798887878355	ENSG00000055044	CBD_vs_Mock	Down
-0.38652108027551924	2.4197682694388223	-4.357516624743417	0.0011542409515479784	0.12320448540808326	-0.6499469237962376	ENSG00000236682	CBD_vs_Mock	Down
-0.38796693206491994	7.03142144220314	-4.357099875255965	0.0011550397337406696	0.12320448540808326	-0.6505203576775012	ENSG00000115091	CBD_vs_Mock	Down
-0.5914084201127163	1.381755026811826	-4.357054287549015	0.0011551271466603147	0.12320448540808326	-0.6505830866702143	ENSG00000183763	CBD_vs_Mock	Down
-0.7443126964285467	3.3095467115092965	-4.349893297942129	0.0011689445202145887	0.12320448540808326	-0.6604410006392962	ENSG00000107249	CBD_vs_Mock	Down
-0.5472057282353529	5.185633499972166	-4.349620455701612	0.0011694743901626936	0.12320448540808326	-0.6608167695347857	ENSG00000174744	CBD_vs_Mock	Down
-0.5418615349535418	7.6025160363167155	-4.349281024579526	0.0011701339294317534	0.12320448540808326	-0.6612842646870893	ENSG00000189159	CBD_vs_Mock	Down
-0.679990791710581	1.8960733851308267	-4.341758945483638	0.0011848502938972393	0.12320448540808326	-0.6716493183826167	ENSG00000178966	CBD_vs_Mock	Down
-0.5186194001204543	3.3979471112163817	-4.33545208010041	0.0011973385612900622	0.12320448540808326	-0.6803471861172854	ENSG00000153363	CBD_vs_Mock	Down
-0.6767194408749166	1.9699996256224175	-4.3284834466568265	0.001211297634257495	0.12320448540808326	-0.6899654546978624	ENSG00000286388	CBD_vs_Mock	Down
-0.4645061454716035	1.1593251715294959	-4.320850525634031	0.0012267830854231813	0.12320448540808326	-0.7005099073277918	ENSG00000172167	CBD_vs_Mock	Down
-0.8422263697633898	2.088883247501258	-4.319865162081358	0.0012287972162005312	0.12320448540808326	-0.7018718409599192	ENSG00000127129	CBD_vs_Mock	Down
-1.0221048301002074	4.211159039196718	-4.319304097223833	0.001229945606436882	0.12320448540808326	-0.7026473967731004	ENSG00000060339	CBD_vs_Mock	Down
-0.5457642557965712	1.1798181558714917	-4.317193780098172	0.00123427508414232	0.12320448540808326	-0.7055649427746129	ENSG00000145331	CBD_vs_Mock	Down
-0.8454670591501445	2.7531106997539134	-4.317043632973689	0.0012345837298249885	0.12320448540808326	-0.705772551793661	ENSG00000274605	CBD_vs_Mock	Down
-1.1660309537841407	4.806554656125635	-4.315827031491018	0.0012370875837927862	0.12320448540808326	-0.7074548900571322	ENSG00000080608	CBD_vs_Mock	Down
0.923280549170657	3.2552606993528674	4.311377423860325	0.00124629056618652	0.12320448540808326	-0.7136099876404778	ENSG00000259207	CBD_vs_Mock	Up
-0.7147944546244172	2.7853796607259125	-4.305645336312464	0.0012582518020174966	0.12320448540808326	-0.7215439845754252	ENSG00000248008	CBD_vs_Mock	Down
-0.6842838139951604	2.877901984017091	-4.301128744212961	0.00126776125582016	0.12320448540808326	-0.7277994165373682	ENSG00000177082	CBD_vs_Mock	Down
-1.0807060920400655	1.1064614927015424	-4.298865386875465	0.0012725549004835503	0.12320448540808326	-0.7309354164961928	ENSG00000163576	CBD_vs_Mock	Down
-0.7211508645571011	0.8015893108783436	-4.291670583678664	0.001287919413355636	0.12320448540808326	-0.7409098356354482	ENSG00000285920	CBD_vs_Mock	Down
-0.5440457859476702	1.9587637431005525	-4.289004412335707	0.0012936622124755763	0.12320448540808326	-0.7446082243715235	ENSG00000255857	CBD_vs_Mock	Down
0.6139407353157154	5.551610553635167	4.283855204736777	0.001304829317964912	0.12320448540808326	-0.7517542942067514	ENSG00000138768	CBD_vs_Mock	Up
-0.5664424224056932	1.1848078091757857	-4.279641502049788	0.0013140426105377903	0.12320448540808326	-0.7576053301877455	ENSG00000232645	CBD_vs_Mock	Down
-0.5815447479419769	4.067108531362234	-4.268477468985337	0.0013387833648320756	0.12320448540808326	-0.77312156836188	ENSG00000144283	CBD_vs_Mock	Down
-0.6614965271686333	2.7381179238635016	-4.2626805404708055	0.0013518217282340475	0.12320448540808326	-0.781186472810468	ENSG00000166166	CBD_vs_Mock	Down
-0.9303337312919346	3.9691627246729224	-4.261642751855924	0.0013541698877272193	0.12320448540808326	-0.782630865999975	ENSG00000111845	CBD_vs_Mock	Down
-0.5006947760112814	1.325324167851662	-4.260728324946887	0.0013562424572256416	0.12320448540808326	-0.7839037110373352	ENSG00000177946	CBD_vs_Mock	Down
-1.16641607799103	2.60971336167822	-4.255768647183543	0.0013675416155659015	0.12320448540808326	-0.7908097706875639	ENSG00000131018	CBD_vs_Mock	Down
-0.6942061840660392	2.9979435292747483	-4.253867801015935	0.0013718981858921288	0.12320448540808326	-0.7934576562319631	ENSG00000111875	CBD_vs_Mock	Down
-0.8370925327844763	4.6782785183770175	-4.25338059804958	0.0013730171465918227	0.12320448540808326	-0.794136427022039	ENSG00000108064	CBD_vs_Mock	Down
0.5143799360031536	4.143671571547243	4.250216011001172	0.0013803085334921884	0.12320448540808326	-0.7985462733482329	ENSG00000135185	CBD_vs_Mock	Up
-0.9537509801907247	1.1114630258400735	-4.247836744601551	0.0013858171531121266	0.12320448540808326	-0.8018628560278218	ENSG00000198774	CBD_vs_Mock	Down
-0.9201861473267963	3.708032315109503	-4.246824937428616	0.0013881667107228188	0.12320448540808326	-0.8032735470140207	ENSG00000182985	CBD_vs_Mock	Down
-0.6060327020942804	3.573315277685308	-4.245604846985114	0.001391005471372154	0.12320448540808326	-0.8049748551554341	ENSG00000047644	CBD_vs_Mock	Down
-0.7105686035309038	5.814827792571017	-4.244250313766075	0.0013941641479087855	0.12320448540808326	-0.8068639167744154	ENSG00000166197	CBD_vs_Mock	Down
-0.47490422222869055	2.7466538110583074	-4.239659333800702	0.0014049258858414347	0.12320448540808326	-0.8132688262121555	ENSG00000274985	CBD_vs_Mock	Down
-0.3445644065092335	4.387693098518846	-4.2368810684159435	0.0014114805767555672	0.12320448540808326	-0.8171464744357078	ENSG00000183527	CBD_vs_Mock	Down
-0.850788441118187	6.37030168475764	-4.235859647769699	0.0014138984183492982	0.12320448540808326	-0.8185723960797411	ENSG00000140307	CBD_vs_Mock	Down
0.6969999316713347	4.9809152318211325	4.2350513002245185	0.001415814955629302	0.12320448540808326	-0.8197009843212246	ENSG00000167106	CBD_vs_Mock	Up
0.6304224617332008	1.3137934985111506	4.230136339548165	0.0014275265940344075	0.12320448540808326	-0.8265653806005933	ENSG00000279571	CBD_vs_Mock	Up
-0.8275021409606058	6.036220667915719	-4.22865457473718	0.0014310772559491185	0.12320448540808326	-0.8286356332604257	ENSG00000165732	CBD_vs_Mock	Down
-1.146219750971432	4.590125969712275	-4.228022666014468	0.001432594266346239	0.12320448540808326	-0.8295186152146377	ENSG00000164548	CBD_vs_Mock	Down
-0.581382692496283	4.83088709201886	-4.22088745937583	0.0014498407082135206	0.12320448540808326	-0.839493319473128	ENSG00000138032	CBD_vs_Mock	Down
1.1026023170602377	5.904170251366532	4.216527074125117	0.001460486842378861	0.12320448540808326	-0.8455930111745449	ENSG00000179222	CBD_vs_Mock	Up
-0.6034365601866836	1.9444794435681576	-4.213135710719741	0.0014688235117904307	0.12320448540808326	-0.8503392784149977	ENSG00000154914	CBD_vs_Mock	Down
-0.5901118089143229	1.0074965043784918	-4.2121497313106575	0.0014712565701311112	0.12320448540808326	-0.8517195215141191	ENSG00000196653	CBD_vs_Mock	Down
-0.973988488570241	3.8807245663609224	-4.210574671734974	0.0014751520159656112	0.12320448540808326	-0.8539247264632337	ENSG00000143367	CBD_vs_Mock	Down
0.5377923391587931	5.20122378514766	4.206007942690619	0.0014865075088238713	0.12320448540808326	-0.8603207654893641	ENSG00000166340	CBD_vs_Mock	Up
-0.4667237856398263	1.3917992053122041	-4.205293450070295	0.001488292390143705	0.12320448540808326	-0.8613217694407815	ENSG00000132881	CBD_vs_Mock	Down
0.7366467357680984	4.516461354021437	4.201068981913875	0.0014988914301728602	0.12320448540808326	-0.8672419307344903	ENSG00000197712	CBD_vs_Mock	Up
-0.7986371342533891	1.1578873037352606	-4.199880809092741	0.0015018866992549812	0.12320448540808326	-0.8689075520730416	ENSG00000285542	CBD_vs_Mock	Down
-0.6193654383941232	2.3202724197757716	-4.1994576333787395	0.0015029549938164297	0.12320448540808326	-0.8695008291965207	ENSG00000196152	CBD_vs_Mock	Down
-0.5409434688707937	2.6836980173671057	-4.197070659814261	0.0015089957219257474	0.12320448540808326	-0.8728478202567809	ENSG00000147679	CBD_vs_Mock	Down
-0.798658699156876	3.684546469748912	-4.191717997325055	0.0015226341159413819	0.12320448540808326	-0.8803566036061703	ENSG00000198042	CBD_vs_Mock	Down
-0.6197692764396203	3.9243331929386276	-4.1890366059449295	0.0015295145466229893	0.12320448540808326	-0.8841198244552322	ENSG00000065268	CBD_vs_Mock	Down
-0.7299405925854909	2.3850978442286284	-4.188586603785917	0.0015306724271574748	0.12320448540808326	-0.8847514968022994	ENSG00000020577	CBD_vs_Mock	Down
-0.8097665955615141	3.3612735888196608	-4.182599480857444	0.0015461650331691256	0.12320448540808326	-0.8931587689696983	ENSG00000111785	CBD_vs_Mock	Down
0.594619034607109	1.249075910929442	4.178374882351576	0.0015571953073898572	0.12320448540808326	-0.8990945139954665	ENSG00000284691	CBD_vs_Mock	Up
-0.6196432922762944	0.804532022906634	-4.175868698559875	0.0015637776638810128	0.12320448540808326	-0.9026171604820661	ENSG00000289164	CBD_vs_Mock	Down
-0.7114058369155503	3.344779702779249	-4.172126944209428	0.0015736592956070935	0.12320448540808326	-0.90787836993605	ENSG00000151718	CBD_vs_Mock	Down
-0.49464821395456493	7.44145296795811	-4.171319176781117	0.0015758010787527872	0.12320448540808326	-0.9090144496259702	ENSG00000143742	CBD_vs_Mock	Down
-0.892944966648467	4.720487764032875	-4.164722198684788	0.0015934071924132215	0.12320448540808326	-0.9182966239691446	ENSG00000171566	CBD_vs_Mock	Down
-0.5934921937961835	2.5315444496206525	-4.164335993693756	0.0015944442437459687	0.12320448540808326	-0.9188402424125002	ENSG00000128512	CBD_vs_Mock	Down
-0.6526899991339801	1.7593112118590675	-4.160954227228997	0.0016035552340556507	0.12320448540808326	-0.9236013980364479	ENSG00000080839	CBD_vs_Mock	Down
-0.6659927382020538	4.111119241254951	-4.155765979055885	0.0016176389401060334	0.12320448540808326	-0.9309094144495491	ENSG00000160685	CBD_vs_Mock	Down
-0.7433959746937164	5.0342321818974645	-4.151316680112038	0.0016298195598083382	0.12320448540808326	-0.9371799703468504	ENSG00000141076	CBD_vs_Mock	Down
-0.34977714012960326	1.5339307851732449	-4.147274540160018	0.0016409685072133777	0.12320448540808326	-0.942879421253001	ENSG00000229944	CBD_vs_Mock	Down
-0.6031442336998067	1.785994034811326	-4.147117936903115	0.0016414020451947144	0.12320448540808326	-0.9431002851745802	ENSG00000183814	CBD_vs_Mock	Down
-0.6973140293687008	2.947084426412339	-4.143269126839799	0.0016520946805016435	0.12320448540808326	-0.9485296366700418	ENSG00000145040	CBD_vs_Mock	Down
-0.5520085300081199	1.3410110181379769	-4.1358301598964715	0.0016729678718329177	0.12320448540808326	-0.9590300972824366	ENSG00000138376	CBD_vs_Mock	Down
-0.41375037978353313	1.3552656255359357	-4.135640593638488	0.0016735033618568258	0.12320448540808326	-0.9592977931955762	ENSG00000159882	CBD_vs_Mock	Down
-0.5523602798208835	2.4142724182306132	-4.123706783297046	0.0017075767387388723	0.12320448540808326	-0.9761614961557568	ENSG00000162664	CBD_vs_Mock	Down
-0.6996185043830705	3.487413514115384	-4.122763121769745	0.0017103017710262778	0.12320448540808326	-0.9774959411643502	ENSG00000131470	CBD_vs_Mock	Down
-0.9760675205127622	4.3996638856095105	-4.122051625593887	0.0017123593732265776	0.12320448540808326	-0.9785021701947931	ENSG00000172183	CBD_vs_Mock	Down
-0.8556505998596036	6.379520407326444	-4.121887227931612	0.0017128351680252218	0.12320448540808326	-0.9787346798473786	ENSG00000113407	CBD_vs_Mock	Down
-0.5643481046557697	3.2035798095874157	-4.12166958159317	0.0017134652856723171	0.12320448540808326	-0.9790425062780033	ENSG00000160214	CBD_vs_Mock	Down
-0.564667936253893	0.5722334097045463	-4.121542253073566	0.001713834032253573	0.12320448540808326	-0.9792225958351697	ENSG00000182010	CBD_vs_Mock	Down
-0.564461230924107	3.163224510005664	-4.120851794311734	0.0017158350599180314	0.12320448540808326	-0.9801992037867144	ENSG00000183337	CBD_vs_Mock	Down
-0.9216481811150237	2.8065388543155407	-4.119299112357191	0.0017203438141440218	0.12320448540808326	-0.9823956417962902	ENSG00000156802	CBD_vs_Mock	Down
0.44578924947795784	6.032040236051877	4.116833685571127	0.0017275284456628422	0.12320448540808326	-0.9858840322751092	ENSG00000143162	CBD_vs_Mock	Up
-0.41648093622342763	4.881610504474704	-4.1129541969628525	0.0017388972955825466	0.12320448540808326	-0.9913751367549919	ENSG00000063322	CBD_vs_Mock	Down
-0.48334481796980366	3.6473170535346493	-4.1118053960123175	0.001742278811250241	0.12320448540808326	-0.9930016234365988	ENSG00000165501	CBD_vs_Mock	Down
-0.9011314532370118	5.906977824255017	-4.110544922031044	0.0017459969289465554	0.12320448540808326	-0.994786455210372	ENSG00000115875	CBD_vs_Mock	Down
-0.6242844024928695	3.820144223043449	-4.107383785967132	0.001755358016307843	0.12320448540808326	-0.9992637155766273	ENSG00000130810	CBD_vs_Mock	Down
-0.5822923256574506	3.0347934577992017	-4.104227353558813	0.001764757400909793	0.12320448540808326	-1.0037358677111285	ENSG00000080345	CBD_vs_Mock	Down
